x,y,z,pid,camid,color
1.084552,5.2743087,,502,7,#636EFA
1.0897926,5.2678123,,502,7,#636EFA
1.0898792,5.26626,,502,7,#636EFA
1.090706,5.266023,,502,7,#636EFA
1.0902869,5.2648396,,502,7,#636EFA
1.0931898,5.253874,,502,7,#636EFA
1.0936793,5.2598486,,502,7,#636EFA
1.0974578,5.2199564,,502,7,#636EFA
1.0753936,5.196624,,502,7,#636EFA
1.1001165,5.2226934,,502,7,#636EFA
1.0985123,5.2276464,,502,7,#636EFA
1.1009275,5.2235885,,502,7,#636EFA
1.1059666,5.238554,,502,7,#636EFA
1.10652,5.2418046,,502,7,#636EFA
1.1035906,5.2451196,,502,7,#636EFA
1.1099643,5.249707,,502,7,#636EFA
1.1096859,5.252612,,502,7,#636EFA
1.1088594,5.25691,,502,7,#636EFA
1.1093016,5.2535686,,502,7,#636EFA
1.1100516,5.253125,,502,7,#636EFA
1.1090479,5.253983,,502,7,#636EFA
1.150056,5.243337,,502,7,#636EFA
1.110321,5.2537637,,502,7,#636EFA
-4.6584024,-2.092261,,502,8,#636EFA
-4.6547804,-2.0964768,,502,8,#636EFA
-4.654362,-2.0972097,,502,8,#636EFA
-4.65383,-2.094523,,502,8,#636EFA
-4.652366,-2.097921,,502,8,#636EFA
-4.6510816,-2.100675,,502,8,#636EFA
-4.650535,-2.1013215,,502,8,#636EFA
-4.643696,-2.1096432,,502,8,#636EFA
-4.631651,-2.1228578,,502,8,#636EFA
-4.6302805,-2.1246078,,502,8,#636EFA
-4.6248064,-2.132,,502,8,#636EFA
-4.6240444,-2.131536,,502,8,#636EFA
-4.6201,-2.1365793,,502,8,#636EFA
-4.615875,-2.1403325,,502,8,#636EFA
-4.6161466,-2.1398928,,502,8,#636EFA
-4.6181626,-2.1366065,,502,8,#636EFA
-4.6381946,-2.117066,,502,8,#636EFA
-4.616629,-2.1398964,,502,8,#636EFA
-4.6138997,-2.1435697,,502,8,#636EFA
-4.612122,-2.1465068,,502,8,#636EFA
-4.5708084,-2.184554,,502,8,#636EFA
-4.6047044,-2.1506004,,502,8,#636EFA
-4.604145,-2.152789,,502,8,#636EFA
-4.605127,-2.1509092,,502,8,#636EFA
-4.6038713,-2.1526592,,502,8,#636EFA
16.744072,5.67099,,504,1,#EF553B
16.738821,5.6655135,,504,1,#EF553B
16.750809,5.675711,,504,1,#EF553B
16.735846,5.6632085,,504,1,#EF553B
16.72383,5.648382,,504,1,#EF553B
16.726824,5.645311,,504,1,#EF553B
16.723946,5.6485634,,504,1,#EF553B
16.723192,5.6461153,,504,1,#EF553B
16.730207,5.656852,,504,1,#EF553B
16.74692,5.669877,,504,1,#EF553B
16.712156,5.6154423,,504,1,#EF553B
16.714205,5.620898,,504,1,#EF553B
16.726646,5.597414,,504,1,#EF553B
16.687601,5.5751367,,504,1,#EF553B
16.6975,5.5928674,,504,1,#EF553B
16.69205,5.59155,,504,1,#EF553B
16.696806,5.589103,,504,1,#EF553B
16.719625,5.6130686,,504,1,#EF553B
16.697,5.5934076,,504,1,#EF553B
16.697544,5.5934925,,504,1,#EF553B
16.697565,5.5930905,,504,1,#EF553B
16.691187,5.591907,,504,1,#EF553B
16.687983,5.607346,,504,1,#EF553B
16.664066,5.5636826,,504,1,#EF553B
16.690643,5.5900507,,504,1,#EF553B
16.367058,9.208563,,504,2,#EF553B
16.368717,9.211274,,504,2,#EF553B
16.350992,9.228068,,504,2,#EF553B
16.389753,9.191949,,504,2,#EF553B
16.381453,9.196573,,504,2,#EF553B
16.39981,9.182519,,504,2,#EF553B
16.40086,9.182039,,504,2,#EF553B
16.415136,9.171338,,504,2,#EF553B
16.433771,9.153011,,504,2,#EF553B
16.424984,9.163751,,504,2,#EF553B
16.432394,9.158497,,504,2,#EF553B
16.443233,9.151668,,504,2,#EF553B
16.50454,9.111336,,504,2,#EF553B
16.505484,9.1059675,,504,2,#EF553B
16.516935,9.098837,,504,2,#EF553B
16.520609,9.096608,,504,2,#EF553B
16.517164,9.097695,,504,2,#EF553B
16.518612,9.097899,,504,2,#EF553B
16.51822,9.098855,,504,2,#EF553B
16.513819,9.101803,,504,2,#EF553B
16.519352,9.098511,,504,2,#EF553B
16.519503,9.098644,,504,2,#EF553B
16.557535,9.060547,,504,2,#EF553B
16.517668,9.099255,,504,2,#EF553B
16.521042,9.096623,,504,2,#EF553B
18.133572,4.6607776,,504,3,#EF553B
18.15525,4.681668,,504,3,#EF553B
18.136307,4.662691,,504,3,#EF553B
18.134573,4.6598444,,504,3,#EF553B
18.167646,4.692715,,504,3,#EF553B
18.1349,4.659788,,504,3,#EF553B
18.162477,4.688259,,504,3,#EF553B
18.130877,4.6566973,,504,3,#EF553B
18.111465,4.638017,,504,3,#EF553B
18.105017,4.6324005,,504,3,#EF553B
18.088484,4.616516,,504,3,#EF553B
18.035067,4.563702,,504,3,#EF553B
17.983818,4.5144725,,504,3,#EF553B
17.982069,4.510757,,504,3,#EF553B
17.97774,4.507833,,504,3,#EF553B
17.970379,4.5011153,,504,3,#EF553B
17.967304,4.498303,,504,3,#EF553B
17.962412,4.4941807,,504,3,#EF553B
17.957008,4.487743,,504,3,#EF553B
17.954659,4.4859433,,504,3,#EF553B
17.952528,4.4846826,,504,3,#EF553B
17.952631,4.4848433,,504,3,#EF553B
17.95769,4.488173,,504,3,#EF553B
17.955727,4.488847,,504,3,#EF553B
17.954773,4.4889164,,504,3,#EF553B
6.4250126,9.013752,,504,5,#EF553B
6.4682126,8.97224,,504,5,#EF553B
6.454535,8.983045,,504,5,#EF553B
6.40304,9.036858,,504,5,#EF553B
6.4413385,8.998776,,504,5,#EF553B
6.4701467,8.972973,,504,5,#EF553B
6.5221567,8.926848,,504,5,#EF553B
6.663775,8.808865,,504,5,#EF553B
6.692273,8.781412,,504,5,#EF553B
6.6636186,8.808259,,504,5,#EF553B
6.664116,8.806933,,504,5,#EF553B
6.6667223,8.807152,,504,5,#EF553B
6.6633973,8.808969,,504,5,#EF553B
6.6612635,8.811284,,504,5,#EF553B
6.6547656,8.81773,,504,5,#EF553B
6.6769915,8.799474,,504,5,#EF553B
6.621737,8.851271,,504,5,#EF553B
6.6497006,8.823395,,504,5,#EF553B
6.645628,8.826274,,504,5,#EF553B
6.643827,8.827309,,504,5,#EF553B
6.65586,8.816693,,504,5,#EF553B
6.6524863,8.82051,,504,5,#EF553B
6.649003,8.823419,,504,5,#EF553B
6.650688,8.823251,,504,5,#EF553B
6.6486964,8.824383,,504,5,#EF553B
5.9886637,-9.678061,,504,6,#EF553B
5.9930067,-9.676565,,504,6,#EF553B
5.992308,-9.679842,,504,6,#EF553B
5.9977813,-9.685826,,504,6,#EF553B
5.9957933,-9.686808,,504,6,#EF553B
6.003164,-9.682651,,504,6,#EF553B
5.9973364,-9.683018,,504,6,#EF553B
6.0358744,-9.647728,,504,6,#EF553B
5.999254,-9.68504,,504,6,#EF553B
5.991518,-9.6899395,,504,6,#EF553B
5.9880514,-9.690752,,504,6,#EF553B
5.9847956,-9.694165,,504,6,#EF553B
6.017939,-9.729634,,504,6,#EF553B
5.984246,-9.694807,,504,6,#EF553B
5.98458,-9.696628,,504,6,#EF553B
5.9775662,-9.6963825,,504,6,#EF553B
5.9726863,-9.695771,,504,6,#EF553B
5.9736233,-9.696503,,504,6,#EF553B
5.9468756,-9.67573,,504,6,#EF553B
5.9745975,-9.699761,,504,6,#EF553B
5.9731474,-9.70073,,504,6,#EF553B
5.975596,-9.699195,,504,6,#EF553B
5.975139,-9.699532,,504,6,#EF553B
5.9748187,-9.699778,,504,6,#EF553B
5.9746594,-9.699426,,504,6,#EF553B
11.908906,8.45295,,504,7,#EF553B
11.908267,8.4549465,,504,7,#EF553B
11.916366,8.448838,,504,7,#EF553B
11.912169,8.447787,,504,7,#EF553B
11.911639,8.445321,,504,7,#EF553B
11.914717,8.44613,,504,7,#EF553B
11.914682,8.445995,,504,7,#EF553B
11.916019,8.44266,,504,7,#EF553B
16.792007,-4.3957095,,504,7,#EF553B
16.792305,-4.396831,,504,7,#EF553B
16.7889,-4.397694,,504,7,#EF553B
16.78772,-4.3962207,,504,7,#EF553B
16.787199,-4.395719,,504,7,#EF553B
16.80912,-4.426354,,504,7,#EF553B
16.78711,-4.397991,,504,7,#EF553B
16.787771,-4.397155,,504,7,#EF553B
16.789103,-4.3952274,,504,7,#EF553B
16.789381,-4.3967485,,504,7,#EF553B
16.788864,-4.3969374,,504,7,#EF553B
16.790087,-4.3961687,,504,7,#EF553B
16.79075,-4.395495,,504,7,#EF553B
16.793898,-4.3961315,,504,7,#EF553B
16.79147,-4.3952847,,504,7,#EF553B
16.790522,-4.3961673,,504,7,#EF553B
16.789864,-4.3963327,,504,7,#EF553B
17.88549,1.4077502,,504,8,#EF553B
17.844137,1.365036,,504,8,#EF553B
17.86803,1.3918325,,504,8,#EF553B
17.838223,1.3617563,,504,8,#EF553B
17.83847,1.3595449,,504,8,#EF553B
17.84474,1.3651525,,504,8,#EF553B
17.840721,1.3627877,,504,8,#EF553B
17.840689,1.3629156,,504,8,#EF553B
17.83996,1.3600534,,504,8,#EF553B
17.83591,1.3566692,,504,8,#EF553B
17.82534,1.3478494,,504,8,#EF553B
17.81066,1.3341852,,504,8,#EF553B
17.790033,1.315439,,504,8,#EF553B
17.776834,1.3016211,,504,8,#EF553B
17.770504,1.3018069,,504,8,#EF553B
17.765146,1.2954398,,504,8,#EF553B
17.772907,1.3012878,,504,8,#EF553B
17.765257,1.2953423,,504,8,#EF553B
17.763395,1.2928877,,504,8,#EF553B
17.72791,1.2614584,,504,8,#EF553B
17.74398,1.2751207,,504,8,#EF553B
17.748835,1.2804245,,504,8,#EF553B
17.74597,1.2776265,,504,8,#EF553B
17.746988,1.2790122,,504,8,#EF553B
17.747007,1.2785549,,504,8,#EF553B
8.270617,-1.7953297,,506,1,#00CC96
8.27639,-1.7997634,,506,1,#00CC96
8.23844,-1.7656033,,506,1,#00CC96
8.277912,-1.805525,,506,1,#00CC96
8.280775,-1.8084712,,506,1,#00CC96
8.28488,-1.8234378,,506,1,#00CC96
8.292296,-1.8330055,,506,1,#00CC96
8.293621,-1.8363048,,506,1,#00CC96
8.275702,-1.8158416,,506,1,#00CC96
8.285291,-1.8300478,,506,1,#00CC96
8.306848,-1.8605729,,506,1,#00CC96
8.319055,-1.8700496,,506,1,#00CC96
8.3334875,-1.8883879,,506,1,#00CC96
8.335993,-1.9016484,,506,1,#00CC96
8.358344,-1.9310948,,506,1,#00CC96
8.352589,-1.9266119,,506,1,#00CC96
8.3640175,-1.9372963,,506,1,#00CC96
8.3430195,-1.9309748,,506,1,#00CC96
8.337689,-1.9117457,,506,1,#00CC96
8.336245,-1.9118805,,506,1,#00CC96
8.336112,-1.9097581,,506,1,#00CC96
8.331661,-1.9067899,,506,1,#00CC96
8.336193,-1.9102578,,506,1,#00CC96
8.33392,-1.9065528,,506,1,#00CC96
8.330914,-1.898987,,506,1,#00CC96
-1.816365,-5.9526052,,506,2,#00CC96
-1.8124269,-5.9426045,,506,2,#00CC96
-1.8200529,-5.9623275,,506,2,#00CC96
-1.812096,-5.9439034,,506,2,#00CC96
-1.8066787,-5.9343095,,506,2,#00CC96
-1.8133163,-5.9429917,,506,2,#00CC96
-1.8263083,-5.969756,,506,2,#00CC96
-1.8365738,-5.985551,,506,2,#00CC96
-1.8470387,-5.9979577,,506,2,#00CC96
-1.8265538,-5.9731417,,506,2,#00CC96
-1.8283764,-5.97477,,506,2,#00CC96
-1.8359522,-5.983115,,506,2,#00CC96
-1.8403418,-5.9858036,,506,2,#00CC96
-1.8312788,-5.9788423,,506,2,#00CC96
-1.8411071,-5.989556,,506,2,#00CC96
-1.8746768,-6.042651,,506,2,#00CC96
-1.8407912,-6.0071683,,506,2,#00CC96
-1.8789505,-6.046604,,506,2,#00CC96
-1.8718315,-6.0378065,,506,2,#00CC96
-1.8754942,-6.046355,,506,2,#00CC96
-1.8738041,-6.049764,,506,2,#00CC96
-1.8764964,-6.0453362,,506,2,#00CC96
-1.8768688,-6.0461164,,506,2,#00CC96
-1.8830893,-6.05114,,506,2,#00CC96
-1.8775932,-6.0471087,,506,2,#00CC96
9.357783,5.1089244,,506,3,#00CC96
9.366518,5.099923,,506,3,#00CC96
9.357538,5.1113095,,506,3,#00CC96
9.364597,5.103726,,506,3,#00CC96
9.363001,5.1050735,,506,3,#00CC96
9.369378,5.1010666,,506,3,#00CC96
9.372652,5.093586,,506,3,#00CC96
9.374542,5.092763,,506,3,#00CC96
9.38594,5.0814366,,506,3,#00CC96
9.373794,5.0925016,,506,3,#00CC96
9.39143,5.079725,,506,3,#00CC96
9.398686,5.070576,,506,3,#00CC96
9.390157,5.0783067,,506,3,#00CC96
9.383365,5.0852957,,506,3,#00CC96
9.452404,5.0237894,,506,3,#00CC96
9.460828,5.014442,,506,3,#00CC96
9.514554,4.958477,,506,3,#00CC96
9.480078,4.995333,,506,3,#00CC96
9.501958,4.9752555,,506,3,#00CC96
9.476828,5.0005426,,506,3,#00CC96
9.475163,5.0005383,,506,3,#00CC96
9.474678,5.0015206,,506,3,#00CC96
9.47233,5.0028276,,506,3,#00CC96
9.470202,5.004983,,506,3,#00CC96
9.4637165,5.0110617,,506,3,#00CC96
-3.7953506,11.097582,,506,4,#00CC96
-3.798145,11.094077,,506,4,#00CC96
-3.8017678,11.088897,,506,4,#00CC96
-3.8041425,11.08164,,506,4,#00CC96
-3.804806,11.085181,,506,4,#00CC96
-3.8047478,11.08384,,506,4,#00CC96
-3.8097465,11.070774,,506,4,#00CC96
-3.8080199,11.084405,,506,4,#00CC96
-3.8116632,11.083503,,506,4,#00CC96
-3.81097,11.084413,,506,4,#00CC96
-3.813797,11.096344,,506,4,#00CC96
-3.8123343,11.085008,,506,4,#00CC96
-3.8038316,11.282909,,506,4,#00CC96
-3.7914383,11.315297,,506,4,#00CC96
-3.7917309,11.316134,,506,4,#00CC96
-3.787024,11.32398,,506,4,#00CC96
-3.7868435,11.323504,,506,4,#00CC96
-3.7877798,11.32472,,506,4,#00CC96
-3.7836008,11.328932,,506,4,#00CC96
-3.7852292,11.329516,,506,4,#00CC96
-3.7858412,11.325517,,506,4,#00CC96
-3.7853289,11.32864,,506,4,#00CC96
-3.783932,11.33451,,506,4,#00CC96
-3.7807693,11.367511,,506,4,#00CC96
-3.7838614,11.332994,,506,4,#00CC96
5.0259943,8.811549,,506,5,#00CC96
5.0321703,8.805239,,506,5,#00CC96
5.0271583,8.809157,,506,5,#00CC96
5.0284905,8.807599,,506,5,#00CC96
5.027847,8.809103,,506,5,#00CC96
5.091704,8.733108,,506,5,#00CC96
5.0848193,8.740276,,506,5,#00CC96
5.055256,8.7647915,,506,5,#00CC96
5.0894427,8.730259,,506,5,#00CC96
5.0899844,8.73208,,506,5,#00CC96
5.0894456,8.729455,,506,5,#00CC96
5.0994983,8.733597,,506,5,#00CC96
5.09892,8.724344,,506,5,#00CC96
5.0942817,8.720555,,506,5,#00CC96
5.0959272,8.721203,,506,5,#00CC96
5.1000576,8.722678,,506,5,#00CC96
5.1018243,8.722204,,506,5,#00CC96
5.0971026,8.720271,,506,5,#00CC96
5.1011763,8.723738,,506,5,#00CC96
5.103951,8.726925,,506,5,#00CC96
5.119351,8.741796,,506,5,#00CC96
5.1404276,8.761758,,506,5,#00CC96
5.1497827,8.772475,,506,5,#00CC96
5.1299553,8.752238,,506,5,#00CC96
5.133198,8.753887,,506,5,#00CC96
11.222298,1.484684,,506,6,#00CC96
11.216135,1.4916377,,506,6,#00CC96
11.227855,1.479577,,506,6,#00CC96
11.229643,1.4780041,,506,6,#00CC96
11.228617,1.4804238,,506,6,#00CC96
11.238891,1.471259,,506,6,#00CC96
11.259995,1.4615865,,506,6,#00CC96
11.271553,1.4533653,,506,6,#00CC96
11.2658,1.458331,,506,6,#00CC96
11.274817,1.4571141,,506,6,#00CC96
11.264874,1.4513378,,506,6,#00CC96
11.275179,1.4537426,,506,6,#00CC96
11.271475,1.450675,,506,6,#00CC96
11.276097,1.4532977,,506,6,#00CC96
11.275181,1.4536374,,506,6,#00CC96
11.28063,1.4543658,,506,6,#00CC96
11.28234,1.4574403,,506,6,#00CC96
11.28214,1.458789,,506,6,#00CC96
11.284755,1.4621972,,506,6,#00CC96
11.284157,1.46128,,506,6,#00CC96
11.28564,1.4624135,,506,6,#00CC96
11.287022,1.4637371,,506,6,#00CC96
11.285122,1.4633397,,506,6,#00CC96
11.286718,1.4672157,,506,6,#00CC96
11.288506,1.46925,,506,6,#00CC96
1.1159216,9.412185,,506,7,#00CC96
1.1118097,9.410579,,506,7,#00CC96
1.1124825,9.410589,,506,7,#00CC96
1.1135038,9.410959,,506,7,#00CC96
1.1209921,9.414527,,506,7,#00CC96
1.1191686,9.412126,,506,7,#00CC96
1.11582,9.411374,,506,7,#00CC96
1.1207438,9.414779,,506,7,#00CC96
1.1200637,9.413449,,506,7,#00CC96
1.122851,9.416172,,506,7,#00CC96
1.1172851,9.392584,,506,7,#00CC96
1.1623108,9.430184,,506,7,#00CC96
1.1760288,9.43495,,506,7,#00CC96
1.1812557,9.44221,,506,7,#00CC96
1.1962847,9.450256,,506,7,#00CC96
1.1832587,9.441364,,506,7,#00CC96
1.2150327,9.463382,,506,7,#00CC96
1.2662283,9.507771,,506,7,#00CC96
1.211616,9.453025,,506,7,#00CC96
1.2504482,9.487798,,506,7,#00CC96
1.2564081,9.494681,,506,7,#00CC96
1.2562006,9.493747,,506,7,#00CC96
1.2590206,9.497457,,506,7,#00CC96
1.2427136,9.482087,,506,7,#00CC96
1.2622316,9.504479,,506,7,#00CC96
-6.513358,-0.7840614,,506,8,#00CC96
-6.5133405,-0.7841694,,506,8,#00CC96
-6.5134106,-0.7834877,,506,8,#00CC96
-6.5074286,-0.7903578,,506,8,#00CC96
-6.475962,-0.82314396,,506,8,#00CC96
-6.5473204,-0.74641216,,506,8,#00CC96
-6.5061274,-0.79042685,,506,8,#00CC96
-6.4759326,-0.8138969,,506,8,#00CC96
-6.463659,-0.82526714,,506,8,#00CC96
-6.4641976,-0.82515067,,506,8,#00CC96
-6.456234,-0.8266921,,506,8,#00CC96
-6.4523196,-0.83142823,,506,8,#00CC96
-6.44634,-0.83768106,,506,8,#00CC96
-6.442622,-0.8397533,,506,8,#00CC96
-6.440944,-0.8414607,,506,8,#00CC96
-6.4385295,-0.84625226,,506,8,#00CC96
-6.4386096,-0.8463712,,506,8,#00CC96
-6.4397836,-0.845358,,506,8,#00CC96
-6.4401736,-0.8450141,,506,8,#00CC96
-6.439322,-0.8465085,,506,8,#00CC96
-6.438693,-0.8460215,,506,8,#00CC96
-6.442653,-0.843709,,506,8,#00CC96
-6.441546,-0.8432213,,506,8,#00CC96
-6.4432225,-0.8425142,,506,8,#00CC96
-6.4422255,-0.84361297,,506,8,#00CC96
13.548737,6.0668497,,508,1,#AB63FA
13.5109825,6.022732,,508,1,#AB63FA
13.529283,6.0443654,,508,1,#AB63FA
13.510562,6.0237865,,508,1,#AB63FA
13.496968,6.0062027,,508,1,#AB63FA
13.490512,6.003938,,508,1,#AB63FA
13.490599,5.996392,,508,1,#AB63FA
13.467148,5.9757514,,508,1,#AB63FA
13.4107065,5.908647,,508,1,#AB63FA
13.350249,5.8586173,,508,1,#AB63FA
13.418814,5.920101,,508,1,#AB63FA
13.40473,5.906501,,508,1,#AB63FA
13.41073,5.912516,,508,1,#AB63FA
13.408135,5.907451,,508,1,#AB63FA
13.416442,5.9056864,,508,1,#AB63FA
13.435961,5.9247646,,508,1,#AB63FA
13.432418,5.9078703,,508,1,#AB63FA
13.432374,5.9195895,,508,1,#AB63FA
13.437804,5.92344,,508,1,#AB63FA
13.45283,5.93881,,508,1,#AB63FA
13.45231,5.940453,,508,1,#AB63FA
13.486383,5.9730077,,508,1,#AB63FA
13.449533,5.9387264,,508,1,#AB63FA
13.454515,5.9445252,,508,1,#AB63FA
13.454237,5.948089,,508,1,#AB63FA
14.184795,9.016804,,508,2,#AB63FA
14.159013,9.049256,,508,2,#AB63FA
14.16804,9.050358,,508,2,#AB63FA
14.19361,9.007154,,508,2,#AB63FA
14.183996,9.02092,,508,2,#AB63FA
14.140109,9.066351,,508,2,#AB63FA
14.180776,9.026907,,508,2,#AB63FA
14.1843815,9.024388,,508,2,#AB63FA
14.190415,9.013097,,508,2,#AB63FA
14.210255,8.9859915,,508,2,#AB63FA
14.211901,8.9835205,,508,2,#AB63FA
14.236343,8.948697,,508,2,#AB63FA
14.275125,8.899743,,508,2,#AB63FA
14.305723,8.855998,,508,2,#AB63FA
14.388107,8.748283,,508,2,#AB63FA
14.402089,8.74438,,508,2,#AB63FA
14.388638,8.743827,,508,2,#AB63FA
14.412096,8.716237,,508,2,#AB63FA
14.375119,8.753038,,508,2,#AB63FA
14.371487,8.726171,,508,2,#AB63FA
14.379588,8.742379,,508,2,#AB63FA
14.38331,8.741476,,508,2,#AB63FA
14.383321,8.742354,,508,2,#AB63FA
14.387216,8.742865,,508,2,#AB63FA
14.38332,8.741431,,508,2,#AB63FA
3.729609,-11.538241,,508,3,#AB63FA
3.7254317,-11.534114,,508,3,#AB63FA
3.7189984,-11.526789,,508,3,#AB63FA
3.7100036,-11.518436,,508,3,#AB63FA
3.713504,-11.522026,,508,3,#AB63FA
3.7129238,-11.520898,,508,3,#AB63FA
3.7061007,-11.514366,,508,3,#AB63FA
3.7220945,-11.529687,,508,3,#AB63FA
3.6864321,-11.495861,,508,3,#AB63FA
3.6191385,-11.429013,,508,3,#AB63FA
3.6475506,-11.458507,,508,3,#AB63FA
3.6508403,-11.461306,,508,3,#AB63FA
3.6065857,-11.417218,,508,3,#AB63FA
3.6264584,-11.438198,,508,3,#AB63FA
3.6180546,-11.427738,,508,3,#AB63FA
3.60357,-11.412965,,508,3,#AB63FA
3.5926533,-11.401987,,508,3,#AB63FA
3.5885763,-11.398485,,508,3,#AB63FA
3.5758457,-11.385498,,508,3,#AB63FA
3.5772085,-11.385327,,508,3,#AB63FA
3.5827112,-11.389955,,508,3,#AB63FA
3.5838432,-11.391547,,508,3,#AB63FA
3.5057511,-11.313368,,508,3,#AB63FA
3.5833874,-11.390909,,508,3,#AB63FA
3.5843678,-11.392324,,508,3,#AB63FA
-12.938408,5.4888835,,508,4,#AB63FA
-12.941669,5.4904613,,508,4,#AB63FA
-12.921364,5.469543,,508,4,#AB63FA
-12.940256,5.4898267,,508,4,#AB63FA
-12.942792,5.4949284,,508,4,#AB63FA
-12.943592,5.4946656,,508,4,#AB63FA
-12.914087,5.4621506,,508,4,#AB63FA
-12.946155,5.4952216,,508,4,#AB63FA
-12.944637,5.4940624,,508,4,#AB63FA
-12.947199,5.4963293,,508,4,#AB63FA
-12.947348,5.496739,,508,4,#AB63FA
-12.949391,5.498237,,508,4,#AB63FA
-12.950082,5.499361,,508,4,#AB63FA
-12.955388,5.5043597,,508,4,#AB63FA
-12.959238,5.508746,,508,4,#AB63FA
-12.9639435,5.5132074,,508,4,#AB63FA
-12.965348,5.51527,,508,4,#AB63FA
-12.965487,5.5152273,,508,4,#AB63FA
-12.96659,5.5165215,,508,4,#AB63FA
-12.967108,5.517645,,508,4,#AB63FA
-12.970147,5.520801,,508,4,#AB63FA
-12.969318,5.5200543,,508,4,#AB63FA
-12.970558,5.5214663,,508,4,#AB63FA
-12.970617,5.521281,,508,4,#AB63FA
-12.996204,5.5468736,,508,4,#AB63FA
16.361223,3.7068365,,508,5,#AB63FA
16.400568,3.7390692,,508,5,#AB63FA
16.409199,3.7478347,,508,5,#AB63FA
16.406223,3.7448843,,508,5,#AB63FA
16.403894,3.7453315,,508,5,#AB63FA
16.41481,3.752361,,508,5,#AB63FA
16.411749,3.748589,,508,5,#AB63FA
16.401573,3.7447996,,508,5,#AB63FA
16.218466,3.649385,,508,5,#AB63FA
16.1959,3.6372201,,508,5,#AB63FA
16.225197,3.6715899,,508,5,#AB63FA
16.178192,3.6284137,,508,5,#AB63FA
16.17714,3.6290233,,508,5,#AB63FA
16.182274,3.6310327,,508,5,#AB63FA
16.122087,3.5926156,,508,5,#AB63FA
16.143429,3.6088169,,508,5,#AB63FA
16.131067,3.606221,,508,5,#AB63FA
16.106438,3.5899189,,508,5,#AB63FA
16.117233,3.6046083,,508,5,#AB63FA
16.118742,3.60624,,508,5,#AB63FA
16.114859,3.604668,,508,5,#AB63FA
16.115986,3.6052842,,508,5,#AB63FA
16.118725,3.6070273,,508,5,#AB63FA
16.115753,3.6070113,,508,5,#AB63FA
16.114784,3.6045406,,508,5,#AB63FA
-4.1465025,12.794418,,508,6,#AB63FA
-4.134846,12.781586,,508,6,#AB63FA
-4.141385,12.778505,,508,6,#AB63FA
-4.126308,12.789128,,508,6,#AB63FA
-4.1184425,12.787343,,508,6,#AB63FA
-4.112723,12.785274,,508,6,#AB63FA
-4.1163507,12.78813,,508,6,#AB63FA
-4.1156435,12.788626,,508,6,#AB63FA
-4.1161647,12.790878,,508,6,#AB63FA
-4.116248,12.7914295,,508,6,#AB63FA
-4.1158047,12.789714,,508,6,#AB63FA
-4.1030006,12.777454,,508,6,#AB63FA
-4.098323,12.776364,,508,6,#AB63FA
-4.1009603,12.777718,,508,6,#AB63FA
-4.102475,12.781043,,508,6,#AB63FA
-4.102178,12.781261,,508,6,#AB63FA
-4.098715,12.780287,,508,6,#AB63FA
-4.1004605,12.780884,,508,6,#AB63FA
-4.104715,12.784949,,508,6,#AB63FA
-4.107259,12.788308,,508,6,#AB63FA
-4.11476,12.796494,,508,6,#AB63FA
-4.1154814,12.797558,,508,6,#AB63FA
-4.1149235,12.796561,,508,6,#AB63FA
-4.114531,12.796341,,508,6,#AB63FA
-4.1106033,12.791912,,508,6,#AB63FA
6.10537,2.0076966,,508,7,#AB63FA
6.072262,1.9775263,,508,7,#AB63FA
6.076575,1.9807999,,508,7,#AB63FA
6.0786505,1.9825407,,508,7,#AB63FA
6.0973406,2.0032248,,508,7,#AB63FA
6.065526,1.9728805,,508,7,#AB63FA
6.0560603,1.9619324,,508,7,#AB63FA
6.05371,1.9608011,,508,7,#AB63FA
6.0261483,1.9398125,,508,7,#AB63FA
5.98144,1.906766,,508,7,#AB63FA
5.9906282,1.9131838,,508,7,#AB63FA
5.987372,1.9098322,,508,7,#AB63FA
5.9767485,1.8998429,,508,7,#AB63FA
5.9516234,1.8815076,,508,7,#AB63FA
6.0030775,1.926371,,508,7,#AB63FA
5.954574,1.8888955,,508,7,#AB63FA
5.951403,1.8854775,,508,7,#AB63FA
5.9497805,1.8845074,,508,7,#AB63FA
5.946777,1.8818125,,508,7,#AB63FA
5.947575,1.8787506,,508,7,#AB63FA
5.9508324,1.8813063,,508,7,#AB63FA
5.9472885,1.8773965,,508,7,#AB63FA
5.9471383,1.8776274,,508,7,#AB63FA
5.9476333,1.8776932,,508,7,#AB63FA
5.94832,1.8783468,,508,7,#AB63FA
8.605724,5.7497644,,508,8,#AB63FA
8.603836,5.7465596,,508,8,#AB63FA
8.60649,5.751749,,508,8,#AB63FA
8.610202,5.7550416,,508,8,#AB63FA
8.614888,5.7548637,,508,8,#AB63FA
8.577931,5.7262945,,508,8,#AB63FA
8.611045,5.760493,,508,8,#AB63FA
8.61635,5.7554393,,508,8,#AB63FA
8.616649,5.762916,,508,8,#AB63FA
8.616352,5.7650747,,508,8,#AB63FA
8.620832,5.7767005,,508,8,#AB63FA
8.622118,5.7800293,,508,8,#AB63FA
8.629079,5.7915792,,508,8,#AB63FA
8.632893,5.7959657,,508,8,#AB63FA
8.631176,5.797021,,508,8,#AB63FA
8.637347,5.8032875,,508,8,#AB63FA
8.63582,5.799642,,508,8,#AB63FA
8.6374,5.7991257,,508,8,#AB63FA
8.63321,5.800475,,508,8,#AB63FA
8.6404295,5.808196,,508,8,#AB63FA
