x,y,z,pid,camid,color
-6.8603835,12.881386,-5.097902,504,5,#EF553B
-6.8952703,12.915139,-5.1142187,504,5,#EF553B
-6.8494854,12.909561,-5.1101274,504,5,#EF553B
-6.8411365,12.863655,-5.1070933,504,5,#EF553B
-6.910243,12.866595,-5.1356554,504,5,#EF553B
-6.877666,12.858094,-5.1409817,504,5,#EF553B
-2.7577496,13.812276,-9.734876,504,6,#EF553B
-2.5797997,13.839797,-9.773051,504,6,#EF553B
-2.6283228,13.829425,-9.763907,504,6,#EF553B
-2.6310453,13.828456,-9.760585,504,6,#EF553B
-2.6161892,13.828859,-9.760974,504,6,#EF553B
-2.6320524,13.829099,-9.750152,504,6,#EF553B
-6.2568974,12.810242,-9.730947,504,7,#EF553B
-6.071133,12.940405,-9.690207,504,7,#EF553B
-6.106736,12.861768,-9.697739,504,7,#EF553B
-6.0011616,12.879972,-9.50933,504,7,#EF553B
-5.985247,12.816003,-9.369846,504,7,#EF553B
-5.9383473,12.734884,-9.397538,504,7,#EF553B
-5.9108043,12.511722,-9.597267,504,7,#EF553B
-7.382789,11.746491,-8.89008,504,8,#EF553B
-7.491958,11.777804,-8.949169,504,8,#EF553B
-7.4357314,11.825349,-8.995595,504,8,#EF553B
-7.465797,11.802265,-8.910612,504,8,#EF553B
-7.4795866,11.828147,-8.896031,504,8,#EF553B
-7.4622564,11.8288555,-8.945262,504,8,#EF553B
8.595728,-8.244495,-0.6395847,506,1,#00CC96
8.586703,-8.232794,-0.6345979,506,1,#00CC96
8.592805,-8.229232,-0.62731487,506,1,#00CC96
8.601272,-8.253857,-0.6228187,506,1,#00CC96
8.588166,-8.217234,-0.61882913,506,1,#00CC96
8.591478,-8.238108,-0.6377996,506,1,#00CC96
5.419677,-12.0285,3.6342266,506,2,#00CC96
5.419131,-12.031409,3.6243262,506,2,#00CC96
5.4190764,-12.031672,3.6151986,506,2,#00CC96
5.423536,-12.027103,3.622265,506,2,#00CC96
5.424683,-12.027827,3.6314728,506,2,#00CC96
5.4245095,-12.027517,3.6461198,506,2,#00CC96
6.8962874,-9.323657,7.0965543,506,3,#00CC96
6.8865094,-9.332033,7.113382,506,3,#00CC96
6.8808985,-9.327381,7.103904,506,3,#00CC96
6.871225,-9.297959,7.0987453,506,3,#00CC96
6.8499227,-9.254053,7.0993557,506,3,#00CC96
6.8414793,-9.319118,7.085953,506,3,#00CC96
6.843193,-9.30735,7.082732,506,3,#00CC96
4.90627,-8.9111185,7.8218274,506,4,#00CC96
4.988866,-8.938699,7.7719736,506,4,#00CC96
5.0008035,-9.079013,7.802554,506,4,#00CC96
4.874339,-9.188626,7.9883223,506,4,#00CC96
4.929069,-9.326307,8.027141,506,4,#00CC96
4.933556,-9.374975,8.002153,506,4,#00CC96
3.1928592,-6.0599203,9.389458,506,5,#00CC96
3.1962945,-6.063536,9.383349,506,5,#00CC96
3.1808548,-6.0515223,9.383013,506,5,#00CC96
3.1835537,-6.053617,9.379102,506,5,#00CC96
3.1823845,-6.0534096,9.380791,506,5,#00CC96
3.176793,-6.0504975,9.383246,506,5,#00CC96
7.306874,-12.043511,6.776137,506,6,#00CC96
7.32141,-12.074343,6.924993,506,6,#00CC96
7.366754,-12.067566,7.013204,506,6,#00CC96
7.471066,-11.991544,6.9876456,506,6,#00CC96
7.391999,-12.060775,6.975781,506,6,#00CC96
7.4992213,-11.992326,6.733884,506,6,#00CC96
4.776204,-11.756034,6.828895,506,7,#00CC96
4.7264504,-11.595152,6.8024874,506,7,#00CC96
4.8159366,-11.67353,6.753312,506,7,#00CC96
4.9378376,-11.67706,6.7173476,506,7,#00CC96
4.986612,-11.504618,6.64335,506,7,#00CC96
4.912045,-11.586243,6.5481024,506,7,#00CC96
4.9703526,-11.51857,6.5121956,506,7,#00CC96
6.1474023,-10.659444,9.358629,506,8,#00CC96
6.14616,-10.630369,9.340269,506,8,#00CC96
6.162112,-10.6318865,9.328077,506,8,#00CC96
6.1589313,-10.631257,9.358436,506,8,#00CC96
6.139147,-10.592121,9.37388,506,8,#00CC96
6.1454315,-10.585097,9.445589,506,8,#00CC96
-0.008006268,-19.815756,4.440547,508,1,#AB63FA
-0.1312679,-19.89127,4.517813,508,1,#AB63FA
0.028052786,-19.858679,4.8354197,508,1,#AB63FA
0.04809082,-20.213863,4.772735,508,1,#AB63FA
-0.04732934,-20.253983,4.831778,508,1,#AB63FA
-0.13857897,-20.100399,4.953762,508,1,#AB63FA
0.00490313,-17.602545,5.4671392,508,2,#AB63FA
0.029654356,-17.605106,5.427384,508,2,#AB63FA
0.15463138,-17.58647,5.4995565,508,2,#AB63FA
0.11324289,-17.449385,5.57851,508,2,#AB63FA
0.07122887,-17.40899,5.297602,508,2,#AB63FA
0.008632617,-17.355095,5.3364177,508,2,#AB63FA
-1.751665,-18.556192,2.4156938,508,3,#AB63FA
-1.7432549,-18.481455,2.473421,508,3,#AB63FA
-1.7487096,-18.467697,2.3675773,508,3,#AB63FA
-1.5968733,-18.525593,2.207881,508,3,#AB63FA
-1.5581425,-18.446556,2.1915193,508,3,#AB63FA
-1.6038374,-18.474096,2.1855288,508,3,#AB63FA
-1.549108,-18.463758,2.2043443,508,3,#AB63FA
1.9940449,-15.920403,-1.2084051,508,4,#AB63FA
2.032128,-15.888881,-1.260943,508,4,#AB63FA
1.9967653,-15.920639,-1.2132471,508,4,#AB63FA
2.0683403,-15.870812,-1.250022,508,4,#AB63FA
2.1083105,-15.873415,-1.2477037,508,4,#AB63FA
2.0807729,-15.900542,-1.249088,508,4,#AB63FA
-2.3420527,-20.27197,5.83241,508,5,#AB63FA
-2.335869,-20.292202,5.8435245,508,5,#AB63FA
-2.3304327,-20.305153,5.846756,508,5,#AB63FA
-2.3160775,-20.32297,5.848355,508,5,#AB63FA
-2.3259501,-20.318468,5.85186,508,5,#AB63FA
-2.3384387,-20.312716,5.8537483,508,5,#AB63FA
-3.19475,-17.29621,0.76806533,508,6,#AB63FA
-3.1572273,-17.172092,0.6888013,508,6,#AB63FA
-3.1968088,-17.13608,0.6884188,508,6,#AB63FA
-3.1729844,-17.1489,0.6774696,508,6,#AB63FA
-3.1473854,-17.122795,0.5978764,508,6,#AB63FA
-2.9234376,-17.057487,0.73598534,508,6,#AB63FA
-0.7620119,-15.746837,7.816246,508,7,#AB63FA
-0.74064016,-15.69818,7.893119,508,7,#AB63FA
-0.7019166,-15.64488,7.9049325,508,7,#AB63FA
-0.70615417,-15.671433,7.9174857,508,7,#AB63FA
-0.67738783,-15.608896,7.9410353,508,7,#AB63FA
-0.71504515,-15.707941,7.9322715,508,7,#AB63FA
-0.70407134,-15.6642685,7.94643,508,7,#AB63FA
-1.6058056,-17.16389,7.986099,508,8,#AB63FA
-1.5929265,-17.196562,8.008717,508,8,#AB63FA
-1.5608687,-17.215178,8.06391,508,8,#AB63FA
-1.5936424,-17.227114,7.9628444,508,8,#AB63FA
-1.5721886,-17.196981,8.014322,508,8,#AB63FA
-1.739728,-17.15218,7.9716287,508,8,#AB63FA
-7.6105185,4.745574,-1.6104581,510,1,#FFA15A
-7.5688677,4.8138604,-1.5423996,510,1,#FFA15A
-7.749767,4.9042897,-1.5774683,510,1,#FFA15A
-7.825706,4.9204335,-1.5331818,510,1,#FFA15A
-8.086827,4.94444,-1.8468386,510,1,#FFA15A
-8.007981,4.947697,-1.7689632,510,1,#FFA15A
-19.77111,-1.5055604,8.68134,510,2,#FFA15A
-19.911142,-1.5065892,8.730688,510,2,#FFA15A
-19.909311,-1.5037326,8.731158,510,2,#FFA15A
-20.030527,-1.5034033,8.734024,510,2,#FFA15A
-20.07588,-1.5380228,8.848028,510,2,#FFA15A
-20.122332,-1.5449408,8.82049,510,2,#FFA15A
-16.614414,-2.4266443,5.877954,510,3,#FFA15A
-16.637598,-2.422838,5.8658013,510,3,#FFA15A
-16.615559,-2.4207726,5.881706,510,3,#FFA15A
-16.63729,-2.4190288,5.8682675,510,3,#FFA15A
-16.6429,-2.4313958,5.8531766,510,3,#FFA15A
-16.65962,-2.4194446,5.825696,510,3,#FFA15A
-16.646074,-2.4326656,5.8183107,510,3,#FFA15A
-6.6483736,1.0819563,-2.9881191,510,4,#FFA15A
-6.7386575,1.1708534,-3.1104267,510,4,#FFA15A
-6.7298946,1.0885541,-3.1311076,510,4,#FFA15A
-6.716077,1.0484424,-3.0838218,510,4,#FFA15A
-6.6964192,1.0188779,-3.0690558,510,4,#FFA15A
-6.627631,0.9089273,-3.0049992,510,4,#FFA15A
-8.546611,4.927496,-4.585212,510,5,#FFA15A
-8.556207,4.93498,-4.6138153,510,5,#FFA15A
-8.532819,4.962867,-4.636948,510,5,#FFA15A
-8.537732,4.9970784,-4.6662292,510,5,#FFA15A
-8.536546,4.993205,-4.6593866,510,5,#FFA15A
-8.537737,4.9833636,-4.625589,510,5,#FFA15A
-19.510452,-1.2712748,5.6785316,510,6,#FFA15A
-19.512465,-1.2673429,5.6898146,510,6,#FFA15A
-19.51124,-1.2684344,5.6792245,510,6,#FFA15A
-19.513203,-1.2728207,5.7143636,510,6,#FFA15A
-19.521484,-1.2683501,5.7033544,510,6,#FFA15A
-19.517561,-1.2672163,5.7038198,510,6,#FFA15A
-3.369696,8.556969,-4.0036273,510,7,#FFA15A
-3.372404,8.5985155,-3.9778662,510,7,#FFA15A
-3.3838303,8.566793,-3.8916037,510,7,#FFA15A
-3.3873317,8.521175,-3.8100216,510,7,#FFA15A
-3.3533342,8.417798,-3.6811864,510,7,#FFA15A
-3.2958794,8.395527,-3.5370312,510,7,#FFA15A
-3.298686,8.420687,-3.478044,510,7,#FFA15A
-7.333888,2.2848918,-4.2853527,510,8,#FFA15A
-7.310484,2.2327464,-4.2457194,510,8,#FFA15A
-7.3487773,2.270749,-4.4064045,510,8,#FFA15A
-7.354222,2.2517192,-4.3874683,510,8,#FFA15A
-7.408023,2.0438986,-4.3104477,510,8,#FFA15A
-7.3857718,2.0701616,-4.2998004,510,8,#FFA15A
-7.946709,9.893303,-4.569471,512,1,#19D3F3
-8.071147,9.726271,-4.448812,512,1,#19D3F3
-8.022822,9.836077,-4.4954643,512,1,#19D3F3
-8.207157,9.512416,-4.2930784,512,1,#19D3F3
-8.180063,9.516852,-4.265625,512,1,#19D3F3
-8.180434,9.458761,-4.2028975,512,1,#19D3F3
-10.444232,14.120034,-1.1917633,512,3,#19D3F3
-10.437734,14.116639,-1.191053,512,3,#19D3F3
-10.437012,14.107623,-1.1836829,512,3,#19D3F3
-10.437555,14.119345,-1.1841847,512,3,#19D3F3
-10.435236,14.146436,-1.1741576,512,3,#19D3F3
-10.430089,14.135898,-1.1755589,512,3,#19D3F3
-9.325319,11.708462,-5.44045,512,5,#19D3F3
-9.16612,11.605494,-5.3432765,512,5,#19D3F3
-9.143232,11.593931,-5.2813296,512,5,#19D3F3
-9.204687,11.6020355,-5.130346,512,5,#19D3F3
-9.248106,11.631523,-5.117281,512,5,#19D3F3
-9.423989,11.654268,-4.8463793,512,5,#19D3F3
-9.375896,11.574234,-4.852781,512,5,#19D3F3
-7.8513284,13.920251,-8.190503,512,6,#19D3F3
-7.886725,13.931702,-8.188441,512,6,#19D3F3
-7.858963,13.912192,-8.205775,512,6,#19D3F3
-7.85905,13.914206,-8.203614,512,6,#19D3F3
-7.860182,13.933709,-8.204036,512,6,#19D3F3
-7.855981,13.919902,-8.187934,512,6,#19D3F3
1.027213,11.142467,-3.0103962,514,1,#FF6692
1.0622851,11.146809,-3.1357994,514,1,#FF6692
1.143635,11.136252,-2.9372249,514,1,#FF6692
1.1107706,11.101012,-3.0885043,514,1,#FF6692
1.1529211,11.137711,-3.161163,514,1,#FF6692
1.1608527,11.158604,-3.3463778,514,1,#FF6692
3.5091746,4.4500318,-13.017499,514,2,#FF6692
3.48196,4.780602,-12.728017,514,2,#FF6692
3.3849866,4.83726,-12.6893425,514,2,#FF6692
3.2985787,4.8661637,-12.956484,514,2,#FF6692
3.528167,4.977263,-12.927365,514,2,#FF6692
3.5598624,5.0426073,-12.84459,514,2,#FF6692
7.871755,0.9805723,-14.099757,514,3,#FF6692
7.592722,0.8472255,-14.027321,514,3,#FF6692
7.533709,1.2124931,-14.033936,514,3,#FF6692
7.6649494,1.149146,-13.548447,514,3,#FF6692
7.6126256,1.1681163,-13.515548,514,3,#FF6692
7.906706,1.3546083,-13.629677,514,3,#FF6692
7.9944096,1.4061353,-13.739809,514,3,#FF6692
8.687494,2.7971175,-16.360708,514,4,#FF6692
8.644729,2.7877297,-16.283554,514,4,#FF6692
8.690648,2.7981083,-16.341696,514,4,#FF6692
8.634517,2.7697299,-16.316029,514,4,#FF6692
8.678229,2.779919,-16.32749,514,4,#FF6692
8.666094,2.7655404,-16.296577,514,4,#FF6692
5.3698573,0.7444875,-14.163997,514,5,#FF6692
5.298388,0.8237682,-14.205588,514,5,#FF6692
5.2626996,0.75395674,-14.201762,514,5,#FF6692
5.319285,0.688275,-14.169494,514,5,#FF6692
5.2333775,0.77111316,-14.20031,514,5,#FF6692
5.229005,0.74938583,-14.210813,514,5,#FF6692
6.358632,2.5743613,-13.78721,514,6,#FF6692
6.4047194,2.573493,-13.790024,514,6,#FF6692
6.480285,2.6068888,-13.84385,514,6,#FF6692
6.4592266,2.5523157,-13.819529,514,6,#FF6692
6.4448056,2.5469012,-13.81398,514,6,#FF6692
6.450027,2.5654223,-13.831289,514,6,#FF6692
5.3295274,5.0638328,-16.0176,514,7,#FF6692
5.297195,5.0061965,-15.973414,514,7,#FF6692
5.31491,5.03917,-15.964184,514,7,#FF6692
5.3414197,5.0400352,-16.019121,514,7,#FF6692
5.4070935,5.0993905,-16.096918,514,7,#FF6692
5.411875,5.0896225,-16.11159,514,7,#FF6692
5.4751472,5.0294924,-16.1571,514,7,#FF6692
6.0118876,1.9792024,-16.737448,514,8,#FF6692
6.0158963,1.9869022,-16.763407,514,8,#FF6692
6.0179367,1.9875667,-16.765635,514,8,#FF6692
6.0403824,1.9922229,-16.792921,514,8,#FF6692
6.0415044,2.0015478,-16.82249,514,8,#FF6692
6.0390453,1.9934677,-16.826054,514,8,#FF6692
-6.5990644,-16.91874,5.4602127,516,1,#B6E880
-6.588258,-16.92682,5.4627833,516,1,#B6E880
-6.5643835,-16.933619,5.458555,516,1,#B6E880
-6.4787793,-16.942366,5.4492965,516,1,#B6E880
-6.368512,-16.952837,5.432046,516,1,#B6E880
-6.412471,-16.98192,5.453077,516,1,#B6E880
-1.009647,-15.338649,1.204201,516,3,#B6E880
-1.0045661,-15.310608,1.1941893,516,3,#B6E880
-1.0057467,-15.313638,1.2006322,516,3,#B6E880
-0.99621356,-15.30829,1.1897115,516,3,#B6E880
-1.0025253,-15.306469,1.2044102,516,3,#B6E880
-0.98230034,-15.300859,1.1765978,516,3,#B6E880
-3.3231266,-17.272642,5.179353,516,5,#B6E880
-3.3445923,-17.150875,5.044625,516,5,#B6E880
-3.363754,-17.01594,5.189194,516,5,#B6E880
-3.4150813,-17.225182,5.209186,516,5,#B6E880
-3.459622,-17.299498,5.0910735,516,5,#B6E880
-3.3895206,-17.176283,4.994443,516,5,#B6E880
-3.5048742,-17.152975,4.9663167,516,5,#B6E880
-2.291074,-14.9587,3.691413,516,6,#B6E880
-2.349179,-14.776555,3.5650482,516,6,#B6E880
-2.5856009,-14.880831,3.543643,516,6,#B6E880
-2.626498,-14.949741,3.3520665,516,6,#B6E880
-2.457279,-15.1371565,3.30806,516,6,#B6E880
-2.2669945,-15.147539,3.3341408,516,6,#B6E880
-0.39215082,14.24819,-4.4674993,518,1,#FF97FF
-0.36038917,14.20337,-4.339409,518,1,#FF97FF
-0.2580209,14.269798,-4.45064,518,1,#FF97FF
-0.13939953,14.352832,-4.247369,518,1,#FF97FF
-0.102175534,14.320161,-4.2836323,518,1,#FF97FF
-0.24701454,14.198557,-4.363998,518,1,#FF97FF
-1.1240349,13.787764,-1.5167036,518,2,#FF97FF
-1.2308816,13.607378,-1.7112489,518,2,#FF97FF
-1.2861378,13.628068,-1.5219873,518,2,#FF97FF
-1.2599771,13.773431,-1.4379044,518,2,#FF97FF
-1.2769191,13.828028,-1.3294873,518,2,#FF97FF
-1.2234204,13.813432,-1.4524759,518,2,#FF97FF
2.85638,11.682741,1.8822861,518,3,#FF97FF
2.8851876,11.646414,2.0483255,518,3,#FF97FF
2.9462452,11.593413,2.1569073,518,3,#FF97FF
2.9261801,11.606376,2.152896,518,3,#FF97FF
2.896557,11.612363,2.1539898,518,3,#FF97FF
2.935068,11.589714,2.1977894,518,3,#FF97FF
2.8305876,11.634376,2.165237,518,3,#FF97FF
2.1780934,12.490506,-1.2637852,518,5,#FF97FF
2.1725981,12.458664,-1.3439577,518,5,#FF97FF
2.1743784,12.488334,-1.3024591,518,5,#FF97FF
2.2078824,12.36619,-0.999621,518,5,#FF97FF
2.1933703,12.342523,-1.0266905,518,5,#FF97FF
2.210325,12.39262,-1.0241909,518,5,#FF97FF
0.24627984,12.962509,0.90355885,518,6,#FF97FF
0.23115471,13.00257,0.9162102,518,6,#FF97FF
0.23602608,12.973929,0.96358544,518,6,#FF97FF
0.2398511,12.977546,1.0677836,518,6,#FF97FF
0.27492893,12.946618,1.0041486,518,6,#FF97FF
0.23746821,12.976064,1.0291939,518,6,#FF97FF
-9.672812,-6.5156326,10.901138,520,1,#FECB52
-9.660374,-6.5155334,10.897272,520,1,#FECB52
-9.640649,-6.533826,10.903117,520,1,#FECB52
-9.635801,-6.5472126,10.923692,520,1,#FECB52
-9.646015,-6.530434,10.905138,520,1,#FECB52
-9.641971,-6.530278,10.895972,520,1,#FECB52
-5.2444773,-8.661033,14.751863,520,2,#FECB52
-4.9582934,-8.624542,14.842654,520,2,#FECB52
-4.893991,-8.069331,14.593204,520,2,#FECB52
-4.8589454,-8.060889,14.934331,520,2,#FECB52
-5.2936573,-8.247455,15.277942,520,2,#FECB52
-5.306221,-7.8597946,14.886019,520,2,#FECB52
-5.58285,-8.292773,15.078412,520,2,#FECB52
-5.755989,-6.873764,10.895583,520,4,#FECB52
-5.7795415,-6.8937607,10.926838,520,4,#FECB52
-5.7894316,-6.9051714,10.917817,520,4,#FECB52
-5.7823424,-6.9111676,10.926683,520,4,#FECB52
-5.75426,-6.8586307,10.920987,520,4,#FECB52
-5.787049,-6.8823214,10.932969,520,4,#FECB52
-10.2881565,-6.9027996,14.5216,520,5,#FECB52
-10.24718,-6.923928,14.52884,520,5,#FECB52
-10.162004,-6.991292,14.602949,520,5,#FECB52
-10.077194,-7.0368013,14.621476,520,5,#FECB52
-10.063908,-7.0387864,14.624733,520,5,#FECB52
-10.136869,-7.0936,14.650432,520,5,#FECB52
-1.7606407,-8.2870455,14.432558,520,6,#FECB52
-1.778247,-8.283087,14.435958,520,6,#FECB52
-1.7599244,-8.286878,14.43401,520,6,#FECB52
-1.7657257,-8.287043,14.43262,520,6,#FECB52
-1.7759336,-8.284655,14.4355755,520,6,#FECB52
-1.7709266,-8.283314,14.43505,520,6,#FECB52
-6.394494,-8.517811,13.544641,520,7,#FECB52
-6.4419527,-8.577898,13.325556,520,7,#FECB52
-6.390099,-8.096222,13.230502,520,7,#FECB52
-6.8823347,-8.229444,13.364795,520,7,#FECB52
-6.7602816,-8.066136,13.5070915,520,7,#FECB52
-6.586602,-7.905072,13.385028,520,7,#FECB52
-6.6843467,-7.987267,13.267082,520,7,#FECB52
-8.103939,-8.787847,11.548877,520,8,#FECB52
-8.079017,-8.7729225,11.5137205,520,8,#FECB52
-7.841583,-8.861476,11.794902,520,8,#FECB52
-8.105193,-8.841877,11.908352,520,8,#FECB52
-7.9758916,-8.667942,11.890873,520,8,#FECB52
-7.875843,-8.722092,11.997252,520,8,#FECB52
-8.021684,-15.242062,5.2359686,522,1,#636EFA
-8.0139675,-15.264826,5.246802,522,1,#636EFA
-8.020909,-15.249709,5.237621,522,1,#636EFA
-8.038708,-15.235359,5.2388544,522,1,#636EFA
-7.989615,-15.284964,5.2466717,522,1,#636EFA
-8.003345,-15.2735195,5.245986,522,1,#636EFA
-3.130772,-5.553121,1.3965832,522,2,#636EFA
-3.150602,-5.552236,1.3637527,522,2,#636EFA
-3.1808457,-5.5385933,1.274918,522,2,#636EFA
-3.185894,-5.527558,1.2677603,522,2,#636EFA
-3.2103562,-5.504514,1.2525847,522,2,#636EFA
-3.1938186,-5.550832,1.218691,522,2,#636EFA
-12.42209,-12.113957,-0.5706185,522,4,#636EFA
-12.759142,-12.207218,-0.57135725,522,4,#636EFA
-12.775271,-12.180346,-0.6070783,522,4,#636EFA
-12.677981,-12.17172,-0.5136227,522,4,#636EFA
-12.628281,-11.746432,-0.2597957,522,4,#636EFA
-12.885792,-11.732198,-0.03999263,522,4,#636EFA
-13.048756,-11.829167,-0.22363304,522,4,#636EFA
-2.1048365,5.2634954,-2.3034663,522,5,#636EFA
-2.0450578,5.350864,-2.3189907,522,5,#636EFA
-2.002978,5.388563,-2.3211217,522,5,#636EFA
-1.9366571,5.4623804,-2.341829,522,5,#636EFA
-1.8968464,5.5090647,-2.3442037,522,5,#636EFA
-1.9077648,5.4868426,-2.346124,522,5,#636EFA
-7.3990793,-12.629794,0.6193117,522,6,#636EFA
-7.513881,-12.588768,0.57404673,522,6,#636EFA
-7.544636,-12.59821,0.52381265,522,6,#636EFA
-7.6303744,-12.592617,0.48904893,522,6,#636EFA
-7.7092032,-12.584243,0.4770654,522,6,#636EFA
-7.679964,-12.594276,0.4915336,522,6,#636EFA
-11.453311,-13.102651,1.2067348,522,7,#636EFA
-11.454365,-13.229723,1.2098948,522,7,#636EFA
-11.486613,-13.291818,1.1923275,522,7,#636EFA
-11.503848,-13.417525,1.2736125,522,7,#636EFA
-11.559862,-13.461073,1.238084,522,7,#636EFA
-11.575868,-13.469368,1.2371914,522,7,#636EFA
-10.173176,-12.106705,3.0443804,522,8,#636EFA
-10.158302,-12.215248,3.0059938,522,8,#636EFA
-9.95763,-12.127256,2.7388291,522,8,#636EFA
-10.171792,-11.808369,2.9304056,522,8,#636EFA
-10.567666,-11.907096,3.0463428,522,8,#636EFA
-10.411073,-12.007273,2.6624076,522,8,#636EFA
-10.258236,-11.869513,2.7230496,522,8,#636EFA
-8.003552,-6.717898,-9.167778,524,1,#EF553B
-8.005192,-6.742961,-9.19746,524,1,#EF553B
-8.05054,-6.747112,-9.205758,524,1,#EF553B
-8.042839,-6.687708,-9.243602,524,1,#EF553B
-8.039649,-6.65503,-9.288673,524,1,#EF553B
-8.020714,-6.6498933,-9.277195,524,1,#EF553B
-6.8993726,-2.3986425,-7.8456197,524,2,#EF553B
-6.9137387,-2.446957,-7.8564816,524,2,#EF553B
-6.8906355,-2.4195275,-7.8572803,524,2,#EF553B
-6.9045963,-2.3722951,-7.8871617,524,2,#EF553B
-6.912921,-2.3267758,-7.8967147,524,2,#EF553B
-6.908672,-2.3727126,-7.8772364,524,2,#EF553B
-5.935929,-9.482908,-7.693132,524,3,#EF553B
-5.5948277,-9.681811,-7.9707084,524,3,#EF553B
-5.622761,-9.709482,-7.98461,524,3,#EF553B
-5.8668985,-9.511948,-7.9017677,524,3,#EF553B
-5.9541116,-9.410339,-7.953563,524,3,#EF553B
-6.0716667,-9.296357,-8.068507,524,3,#EF553B
-7.1671543,-9.396675,-5.200211,524,4,#EF553B
-7.292685,-9.435703,-5.126456,524,4,#EF553B
-7.2688065,-9.539645,-5.2002563,524,4,#EF553B
-7.1232777,-9.634793,-5.1432033,524,4,#EF553B
-7.0408335,-9.614658,-5.2617087,524,4,#EF553B
-7.2700276,-9.573874,-5.139914,524,4,#EF553B
-7.11724,-9.71772,-5.2477503,524,4,#EF553B
-6.623065,-7.369454,-7.115396,524,5,#EF553B
-6.6022944,-7.334389,-7.130509,524,5,#EF553B
-6.6228027,-7.3456845,-7.1436644,524,5,#EF553B
-6.6055665,-7.368159,-7.114742,524,5,#EF553B
-6.653365,-7.3104434,-7.213855,524,5,#EF553B
-6.6407013,-7.3865705,-7.2263203,524,5,#EF553B
-7.6405783,-4.7942595,-7.2190833,524,6,#EF553B
-7.5762663,-4.8853188,-7.283349,524,6,#EF553B
-7.5979743,-4.899706,-7.2358375,524,6,#EF553B
-7.56539,-4.942132,-7.2141385,524,6,#EF553B
-7.588497,-4.980559,-7.2360992,524,6,#EF553B
-7.580498,-4.980384,-7.2520423,524,6,#EF553B
-4.608595,-4.039743,-6.2275233,524,7,#EF553B
-4.620799,-4.027915,-6.208975,524,7,#EF553B
-4.651147,-3.880326,-6.2439957,524,7,#EF553B
-4.6532445,-3.8295615,-6.238503,524,7,#EF553B
-4.7208853,-3.8092773,-6.288687,524,7,#EF553B
-4.6988587,-3.8507073,-6.2954535,524,7,#EF553B
-4.4157343,-7.0569816,-4.8681,524,8,#EF553B
-4.4107347,-7.094554,-4.9213977,524,8,#EF553B
-4.4932976,-7.065113,-4.9954686,524,8,#EF553B
-4.585334,-7.0441713,-5.1566224,524,8,#EF553B
-4.615391,-7.0625067,-5.159215,524,8,#EF553B
-4.683005,-7.062439,-5.2415595,524,8,#EF553B
-4.663782,-7.065457,-5.2188034,524,8,#EF553B
-13.623789,3.0914352,-12.880476,526,1,#00CC96
-13.626576,3.3470452,-12.547311,526,1,#00CC96
-13.584544,3.385199,-12.366742,526,1,#00CC96
-13.4421625,3.0996747,-12.376215,526,1,#00CC96
-13.245057,3.0460064,-12.531064,526,1,#00CC96
-13.251872,2.983447,-12.5524645,526,1,#00CC96
-16.978037,2.4934523,-10.141991,526,3,#00CC96
-16.957514,2.393245,-10.233602,526,3,#00CC96
-17.125599,2.2429066,-10.281917,526,3,#00CC96
-17.268776,2.3240213,-10.252542,526,3,#00CC96
-17.306343,2.3477318,-10.182646,526,3,#00CC96
-17.258272,2.339164,-10.192063,526,3,#00CC96
-15.238291,1.1674086,-13.003914,526,5,#00CC96
-15.204969,1.0233811,-13.051115,526,5,#00CC96
-15.161168,1.0014194,-13.063286,526,5,#00CC96
-15.075561,0.9855749,-13.092851,526,5,#00CC96
-15.002538,0.970462,-12.919371,526,5,#00CC96
-14.963477,0.9171129,-12.869027,526,5,#00CC96
10.389763,17.088444,4.816522,528,1,#AB63FA
10.3782835,17.087502,4.8078136,528,1,#AB63FA
10.397334,17.061497,4.665142,528,1,#AB63FA
10.539967,16.998718,4.516917,528,1,#AB63FA
10.533934,16.984999,4.559532,528,1,#AB63FA
10.478378,17.037432,4.583325,528,1,#AB63FA
10.409522,17.15242,4.428827,528,1,#AB63FA
10.299885,23.100183,4.9560375,528,2,#AB63FA
10.285802,23.107157,4.995131,528,2,#AB63FA
10.253624,23.125631,5.021924,528,2,#AB63FA
10.444313,23.042095,4.8645525,528,2,#AB63FA
10.44068,23.033,4.827296,528,2,#AB63FA
10.438757,23.023684,4.8135414,528,2,#AB63FA
7.3289914,20.485508,-0.09818653,528,3,#AB63FA
7.267473,20.49346,-0.14152734,528,3,#AB63FA
7.333773,20.4524,-0.12503397,528,3,#AB63FA
7.3366323,20.451315,-0.14378609,528,3,#AB63FA
7.2774673,20.483301,-0.1641121,528,3,#AB63FA
7.2913074,20.50961,-0.14599086,528,3,#AB63FA
9.168519,19.333593,-0.23401622,528,4,#AB63FA
9.178548,19.37337,-0.2185976,528,4,#AB63FA
9.277179,19.412104,-0.20094842,528,4,#AB63FA
9.230642,19.41805,-0.25179303,528,4,#AB63FA
9.2216625,19.42851,-0.24947095,528,4,#AB63FA
9.274056,19.434849,-0.22501363,528,4,#AB63FA
8.104463,18.634478,1.9724222,528,5,#AB63FA
8.059194,18.787525,2.1988442,528,5,#AB63FA
8.023349,18.772352,2.2855065,528,5,#AB63FA
8.444777,18.866896,2.2282047,528,5,#AB63FA
8.493827,18.4933,2.215631,528,5,#AB63FA
8.543727,18.558315,2.1769261,528,5,#AB63FA
